"full_name","rushing_yds"
"18972","Ryan Mathews",-2
"18973","Ryan Mathews",4
"18974","Ryan Mathews",-1
"18975","Ryan Mathews",1
"18976","Ryan Mathews",0
"18977","Ryan Mathews",7
"18978","Ryan Mathews",0
"18979","Ryan Mathews",-2
"18980","Ryan Mathews",4
"18981","Ryan Mathews",8
"18982","Ryan Mathews",10
"18983","Ryan Mathews",4
"18984","Ryan Mathews",5
"18985","Ryan Mathews",13
"18986","Ryan Mathews",6
"18987","Ryan Mathews",4
"18988","Ryan Mathews",0
"18989","Ryan Mathews",3
"18990","Ryan Mathews",12
"18991","Ryan Mathews",3
"18992","Ryan Mathews",3
"18993","Ryan Mathews",19
"18994","Ryan Mathews",11
"18995","Ryan Mathews",18
"18996","Ryan Mathews",17
"18997","Ryan Mathews",4
"18998","Ryan Mathews",5
"18999","Ryan Mathews",2
"19000","Ryan Mathews",2
"19001","Ryan Mathews",2
"19002","Ryan Mathews",-1
"19003","Ryan Mathews",1
"19004","Ryan Mathews",4
"19005","Ryan Mathews",2
"19006","Ryan Mathews",-6
"19007","Ryan Mathews",7
"19008","Ryan Mathews",2
"19009","Ryan Mathews",-2
"19010","Ryan Mathews",8
"19011","Ryan Mathews",-2
"19012","Ryan Mathews",2
"19013","Ryan Mathews",-1
"123235","Ryan Moats",4
"123236","Ryan Moats",12
"123237","Ryan Moats",3
"123238","Ryan Moats",9
"123239","Ryan Moats",5
"123240","Ryan Moats",2
"123241","Ryan Moats",5
"123242","Ryan Moats",5
"123243","Ryan Moats",-1
"123244","Ryan Moats",5
"123245","Ryan Moats",0
"123246","Ryan Moats",8
"123247","Ryan Moats",-6
"123248","Ryan Moats",2
"123249","Ryan Moats",3
"123250","Ryan Moats",6
"123251","Ryan Moats",6
"123252","Ryan Moats",14
"123253","Ryan Moats",3
"123254","Ryan Moats",3
"123255","Ryan Moats",8
"123256","Ryan Moats",6
"123257","Ryan Moats",3
"123258","Ryan Moats",2
"123259","Ryan Moats",7
"123260","Ryan Moats",4
"123261","Ryan Moats",11
"123262","Ryan Moats",4
"123263","Ryan Moats",17
"123264","Ryan Moats",0
"123265","Ryan Moats",1
"123266","Ryan Moats",3
"123267","Ryan Moats",2
"123268","Ryan Moats",3
"123269","Ryan Moats",5
"123270","Ryan Moats",9
"123271","Ryan Moats",6
"123272","Ryan Moats",3
"123273","Ryan Moats",0
"123274","Ryan Moats",4
"123275","Ryan Moats",6
"123276","Ryan Moats",6
"123277","Ryan Moats",5
"123278","Ryan Moats",5
"123279","Ryan Moats",0
"123280","Ryan Moats",7
"123281","Ryan Moats",2
"123282","Ryan Moats",1
"123283","Ryan Moats",1
"123284","Ryan Moats",1
"123285","Ryan Moats",4
"123286","Ryan Moats",0
"123287","Ryan Moats",-4
"123288","Ryan Moats",0
"123289","Ryan Moats",10
"123290","Ryan Moats",4
"123291","Ryan Moats",3
"123292","Ryan Moats",8
"123293","Ryan Moats",4
"123294","Ryan Moats",3
"123295","Ryan Moats",-1
"123296","Ryan Moats",0
"123297","Ryan Moats",1
"123298","Ryan Moats",2
"123299","Ryan Moats",4
"123300","Ryan Moats",3
"123301","Ryan Moats",6
"123302","Ryan Moats",0
"123303","Ryan Moats",4
"123304","Ryan Moats",1
"123305","Ryan Moats",4
"123306","Ryan Moats",3
"123307","Ryan Moats",16
"123308","Ryan Moats",0
"123309","Ryan Moats",8
"123310","Ryan Moats",1
"123311","Ryan Moats",1
"123312","Ryan Moats",2
"123313","Ryan Moats",3
"123314","Ryan Moats",13
"123315","Ryan Moats",11
"123316","Ryan Moats",-2
"123317","Ryan Moats",2
"123318","Ryan Moats",1
"123319","Ryan Moats",4
"123320","Ryan Moats",0
"123321","Ryan Moats",7
"123322","Ryan Moats",2
"123323","Ryan Moats",2
"123324","Ryan Moats",2
"123325","Ryan Moats",2
"123326","Ryan Moats",7
"123327","Ryan Moats",5
"123328","Ryan Moats",5
"123329","Ryan Moats",0
"123330","Ryan Moats",1
"123331","Ryan Moats",1
"123332","Ryan Moats",0
"123333","Ryan Moats",4
"123334","Ryan Moats",15
"123335","Ryan Moats",-2
"108633","Ryan Torain",36
"108634","Ryan Torain",3
"108635","Ryan Torain",-1
"108636","Ryan Torain",7
"108637","Ryan Torain",5
"108638","Ryan Torain",-3
"108639","Ryan Torain",-1
"108640","Ryan Torain",12
"108641","Ryan Torain",13
"108642","Ryan Torain",0
"108643","Ryan Torain",5
"108644","Ryan Torain",-5
"108645","Ryan Torain",8
"108646","Ryan Torain",-3
"108647","Ryan Torain",5
"108648","Ryan Torain",2
"108649","Ryan Torain",1
"108650","Ryan Torain",2
"108651","Ryan Torain",3
"108652","Ryan Torain",3
"108653","Ryan Torain",3
"108654","Ryan Torain",10
"108655","Ryan Torain",7
"108656","Ryan Torain",2
"108657","Ryan Torain",2
"108658","Ryan Torain",0
"108659","Ryan Torain",-1
"108660","Ryan Torain",8
"108661","Ryan Torain",-1
"108662","Ryan Torain",1
"108663","Ryan Torain",4
"108664","Ryan Torain",8
"108665","Ryan Torain",7
"108666","Ryan Torain",4
"108667","Ryan Torain",3
"108668","Ryan Torain",2
"108669","Ryan Torain",4
"108670","Ryan Torain",0
"108671","Ryan Torain",4
"108672","Ryan Torain",2
"108673","Ryan Torain",-5
"108674","Ryan Torain",-1
"108675","Ryan Torain",1
"108676","Ryan Torain",8
"108677","Ryan Torain",1
"108678","Ryan Torain",1
"108679","Ryan Torain",7
"108680","Ryan Torain",16
"108681","Ryan Torain",9
"108682","Ryan Torain",12
"108683","Ryan Torain",-2
"108684","Ryan Torain",12
"108685","Ryan Torain",4
"108686","Ryan Torain",4
"108687","Ryan Torain",1
"108688","Ryan Torain",2
"108689","Ryan Torain",-1
"108690","Ryan Torain",25
"108691","Ryan Torain",6
"108692","Ryan Torain",-2
"108693","Ryan Torain",-3
"108694","Ryan Torain",11
"108695","Ryan Torain",2
"108696","Ryan Torain",2
"108697","Ryan Torain",5
"108698","Ryan Torain",10
"108699","Ryan Torain",1
"108700","Ryan Torain",5
"108701","Ryan Torain",-3
"108702","Ryan Torain",-1
"108703","Ryan Torain",0
"108704","Ryan Torain",3
"108705","Ryan Torain",9
"108706","Ryan Torain",22
"108707","Ryan Torain",23
"108708","Ryan Torain",4
"108709","Ryan Torain",0
"108710","Ryan Torain",7
"108711","Ryan Torain",-1
"108712","Ryan Torain",-2
"108713","Ryan Torain",1
"108714","Ryan Torain",27
"108715","Ryan Torain",2
"108716","Ryan Torain",5
"108717","Ryan Torain",-2
"108718","Ryan Torain",3
"108719","Ryan Torain",0
"108720","Ryan Torain",5
"108721","Ryan Torain",4
"108722","Ryan Torain",-4
"108723","Ryan Torain",-3
"108724","Ryan Torain",54
"108725","Ryan Torain",1
"108726","Ryan Torain",1
"108727","Ryan Torain",12
"108728","Ryan Torain",23
"108729","Ryan Torain",10
"108730","Ryan Torain",1
"108731","Ryan Torain",12
"108732","Ryan Torain",4
"108733","Ryan Torain",3
"108734","Ryan Torain",3
"108735","Ryan Torain",2
"108736","Ryan Torain",12
"108737","Ryan Torain",-4
"108738","Ryan Torain",1
"108739","Ryan Torain",4
"108740","Ryan Torain",0
"108741","Ryan Torain",19
"108742","Ryan Torain",1
"108743","Ryan Torain",0
"108744","Ryan Torain",3
"108745","Ryan Torain",12
"108746","Ryan Torain",2
"108747","Ryan Torain",-4
"108748","Ryan Torain",3
"108749","Ryan Torain",9
"108750","Ryan Torain",3
"108751","Ryan Torain",3
"108752","Ryan Torain",4
"108753","Ryan Torain",2
"108754","Ryan Torain",0
"108755","Ryan Torain",5
"108756","Ryan Torain",15
"108757","Ryan Torain",0
"108758","Ryan Torain",9
"108759","Ryan Torain",6
"108760","Ryan Torain",4
"108761","Ryan Torain",2
"108762","Ryan Torain",6
"108763","Ryan Torain",-1
"108764","Ryan Torain",-1
"108765","Ryan Torain",12
"108766","Ryan Torain",2
"108767","Ryan Torain",17
"108768","Ryan Torain",2
"108769","Ryan Torain",-3
"108770","Ryan Torain",5
"108771","Ryan Torain",2
"108772","Ryan Torain",4
"108773","Ryan Torain",0
"108774","Ryan Torain",1
"108775","Ryan Torain",4
"108776","Ryan Torain",2
"108777","Ryan Torain",1
"108778","Ryan Torain",0
"108779","Ryan Torain",9
"108780","Ryan Torain",5
"108781","Ryan Torain",-1
"108782","Ryan Torain",16
"108783","Ryan Torain",14
"108784","Ryan Torain",4
"108785","Ryan Torain",-1
"108786","Ryan Torain",-1
"108787","Ryan Torain",0
"108788","Ryan Torain",3
"108789","Ryan Torain",1
"108790","Ryan Torain",1
"108791","Ryan Torain",4
"108792","Ryan Torain",9
"108793","Ryan Torain",2
"108794","Ryan Torain",5
"108795","Ryan Torain",-4
"108796","Ryan Torain",-5
"94757","Ryan Torain",7
"94758","Ryan Torain",20
"94759","Ryan Torain",2
"94760","Ryan Torain",7
"94761","Ryan Torain",39
"94762","Ryan Torain",16
"94763","Ryan Torain",4
"94764","Ryan Torain",5
"94765","Ryan Torain",6
"94766","Ryan Torain",0
"94767","Ryan Torain",7
"94768","Ryan Torain",5
"94769","Ryan Torain",2
"94770","Ryan Torain",-3
"94771","Ryan Torain",7
"94772","Ryan Torain",0
"94773","Ryan Torain",1
"94774","Ryan Torain",6
"94775","Ryan Torain",4
"94776","Ryan Torain",4
"94777","Ryan Torain",2
"94778","Ryan Torain",6
"94779","Ryan Torain",1
"94780","Ryan Torain",6
"94781","Ryan Torain",1
"94782","Ryan Torain",3
"94783","Ryan Torain",-2
"94784","Ryan Torain",1
"94785","Ryan Torain",0
"94786","Ryan Torain",2
"94787","Ryan Torain",-7
"94788","Ryan Torain",2
"94789","Ryan Torain",2
"94790","Ryan Torain",2
"94791","Ryan Torain",4
"94792","Ryan Torain",6
"94793","Ryan Torain",-1
"94794","Ryan Torain",1
"94795","Ryan Torain",-2
"94796","Ryan Torain",2
"94797","Ryan Torain",5
"94798","Ryan Torain",1
"94799","Ryan Torain",-1
"94800","Ryan Torain",2
"94801","Ryan Torain",2
"94802","Ryan Torain",0
"94803","Ryan Torain",4
"94804","Ryan Torain",1
"94805","Ryan Torain",4
"94806","Ryan Torain",0
"94807","Ryan Torain",2
"94808","Ryan Torain",5
"94809","Ryan Torain",2
"94810","Ryan Torain",-1
"94811","Ryan Torain",-2
"94812","Ryan Torain",0
"94813","Ryan Torain",2
"94814","Ryan Torain",4
"94815","Ryan Torain",1
"94816","Ryan Torain",1
"76230","Ryan Williams",2
"76231","Ryan Williams",0
"76232","Ryan Williams",2
"76233","Ryan Williams",4
"76234","Ryan Williams",2
"76235","Ryan Williams",-1
"76236","Ryan Williams",-1
"76237","Ryan Williams",1
"76238","Ryan Williams",2
"76239","Ryan Williams",-5
"76240","Ryan Williams",0
"76241","Ryan Williams",2
"76242","Ryan Williams",4
"76243","Ryan Williams",5
"76244","Ryan Williams",13
"76245","Ryan Williams",-4
"76246","Ryan Williams",1
"76247","Ryan Williams",-5
"76248","Ryan Williams",-1
"76249","Ryan Williams",4
"76250","Ryan Williams",4
"76251","Ryan Williams",9
"76252","Ryan Williams",2
"76253","Ryan Williams",3
"76254","Ryan Williams",0
"76255","Ryan Williams",25
"76256","Ryan Williams",-1
"76257","Ryan Williams",7
"76258","Ryan Williams",0
"76259","Ryan Williams",11
"76260","Ryan Williams",20
"76261","Ryan Williams",5
"76262","Ryan Williams",4
"76263","Ryan Williams",5
"76264","Ryan Williams",4
"76265","Ryan Williams",-2
"76266","Ryan Williams",1
"76267","Ryan Williams",2
"76268","Ryan Williams",1
"76269","Ryan Williams",-3
"76270","Ryan Williams",2
"76271","Ryan Williams",2
"76272","Ryan Williams",4
"76273","Ryan Williams",1
"76274","Ryan Williams",5
"76275","Ryan Williams",1
"76276","Ryan Williams",3
"76277","Ryan Williams",6
"76278","Ryan Williams",2
"76279","Ryan Williams",4
"76280","Ryan Williams",4
"76281","Ryan Williams",5
"76282","Ryan Williams",0
"76283","Ryan Williams",-4
"76284","Ryan Williams",-2
"76285","Ryan Williams",-3
"76286","Ryan Williams",0
"76287","Ryan Williams",12
"11719","Samaje Perine",3
"11720","Samaje Perine",4
"11721","Samaje Perine",3
"11722","Samaje Perine",2
"11723","Samaje Perine",0
"11724","Samaje Perine",-1
"11725","Samaje Perine",1
"11726","Samaje Perine",11
"11727","Samaje Perine",3
"11728","Samaje Perine",-1
"11729","Samaje Perine",-1
"11730","Samaje Perine",2
"11731","Samaje Perine",12
"11732","Samaje Perine",5
"11733","Samaje Perine",10
"11734","Samaje Perine",3
"11735","Samaje Perine",1
"11736","Samaje Perine",5
"11737","Samaje Perine",1
"11738","Samaje Perine",4
"11739","Samaje Perine",0
"11740","Samaje Perine",2
"11741","Samaje Perine",2
"11742","Samaje Perine",1
"11743","Samaje Perine",4
"11744","Samaje Perine",0
"11745","Samaje Perine",4
"11746","Samaje Perine",2
"11747","Samaje Perine",-3
"11748","Samaje Perine",9
"11749","Samaje Perine",3
"11750","Samaje Perine",8
"11751","Samaje Perine",2
"11752","Samaje Perine",4
"11753","Samaje Perine",2
"11754","Samaje Perine",1
"11755","Samaje Perine",1
"11756","Samaje Perine",4
"11757","Samaje Perine",3
"11758","Samaje Perine",0
"11759","Samaje Perine",5
"11760","Samaje Perine",5
"11761","Samaje Perine",3
"11762","Samaje Perine",3
"11763","Samaje Perine",6
"11764","Samaje Perine",5
"11765","Samaje Perine",2
"11766","Samaje Perine",1
"11767","Samaje Perine",8
"11768","Samaje Perine",3
"11769","Samaje Perine",1
"11770","Samaje Perine",2
"11771","Samaje Perine",1
"11772","Samaje Perine",3
"11773","Samaje Perine",2
"11774","Samaje Perine",8
"11775","Samaje Perine",1
"11776","Samaje Perine",9
"11777","Samaje Perine",4
"11778","Samaje Perine",8
"11779","Samaje Perine",1
"11780","Samaje Perine",4
"11781","Samaje Perine",0
"11782","Samaje Perine",2
"11783","Samaje Perine",6
"11784","Samaje Perine",1
"11785","Samaje Perine",3
"11786","Samaje Perine",3
"11787","Samaje Perine",4
"11788","Samaje Perine",7
"11789","Samaje Perine",30
"11790","Samaje Perine",4
"11791","Samaje Perine",3
"11792","Samaje Perine",2
"11793","Samaje Perine",1
"11794","Samaje Perine",-1
"11795","Samaje Perine",1
"11796","Samaje Perine",3
"11797","Samaje Perine",3
"11798","Samaje Perine",4
"11799","Samaje Perine",7
"11800","Samaje Perine",3
"11801","Samaje Perine",4
"11802","Samaje Perine",9
"11803","Samaje Perine",17
"11804","Samaje Perine",2
"11805","Samaje Perine",6
"11806","Samaje Perine",3
"11807","Samaje Perine",-1
"11808","Samaje Perine",2
"11809","Samaje Perine",0
"11810","Samaje Perine",1
"11811","Samaje Perine",0
"11812","Samaje Perine",0
"11813","Samaje Perine",6
"11814","Samaje Perine",10
"11815","Samaje Perine",1
"11816","Samaje Perine",3
"11817","Samaje Perine",11
"11818","Samaje Perine",9
"11819","Samaje Perine",16
"11820","Samaje Perine",3
"11821","Samaje Perine",6
"11822","Samaje Perine",4
"11823","Samaje Perine",6
"11824","Samaje Perine",1
"11825","Samaje Perine",11
"11826","Samaje Perine",-1
"11827","Samaje Perine",5
"11828","Samaje Perine",2
"11829","Samaje Perine",3
"11830","Samaje Perine",1
"11831","Samaje Perine",0
"11832","Samaje Perine",15
"11833","Samaje Perine",-1
"11834","Samaje Perine",-2
"11835","Samaje Perine",1
"11836","Samaje Perine",0
"11837","Samaje Perine",8
"11838","Samaje Perine",6
"11839","Samaje Perine",1
"11840","Samaje Perine",3
"11841","Samaje Perine",7
"11842","Samaje Perine",-3
"11843","Samaje Perine",3
"11844","Samaje Perine",1
"11845","Samaje Perine",5
"11846","Samaje Perine",0
"11847","Samaje Perine",4
"11848","Samaje Perine",8
"11849","Samaje Perine",0
"11850","Samaje Perine",1
"11851","Samaje Perine",-2
"11852","Samaje Perine",6
"11853","Samaje Perine",-2
"11854","Samaje Perine",2
"11855","Samaje Perine",10
"11856","Samaje Perine",2
"11857","Samaje Perine",5
"11858","Samaje Perine",1
"11859","Samaje Perine",1
"11860","Samaje Perine",3
"11861","Samaje Perine",1
"11862","Samaje Perine",2
"11863","Samaje Perine",1
"11864","Samaje Perine",-1
"11865","Samaje Perine",1
"11866","Samaje Perine",4
"11867","Samaje Perine",4
"11868","Samaje Perine",4
"11869","Samaje Perine",6
"11870","Samaje Perine",0
"11871","Samaje Perine",4
"11872","Samaje Perine",4
"11873","Samaje Perine",5
"11874","Samaje Perine",2
"11875","Samaje Perine",-1
"11876","Samaje Perine",-1
"11877","Samaje Perine",3
"11878","Samaje Perine",9
"11879","Samaje Perine",2
"11880","Samaje Perine",5
"11881","Samaje Perine",2
"11882","Samaje Perine",2
"11883","Samaje Perine",-4
"11884","Samaje Perine",1
"11885","Samaje Perine",11
"11886","Samaje Perine",8
"11887","Samaje Perine",4
"11888","Samaje Perine",2
"11889","Samaje Perine",10
"11890","Samaje Perine",0
"11891","Samaje Perine",0
"11892","Samaje Perine",-1
"11893","Samaje Perine",4
"123587","Samkon Gado",-1
"123588","Samkon Gado",1
"123589","Samkon Gado",11
"123590","Samkon Gado",4
"123591","Samkon Gado",3
"123592","Samkon Gado",-1
"123593","Samkon Gado",6
"123594","Samkon Gado",2
"123595","Samkon Gado",-2
"123596","Samkon Gado",3
"123597","Samkon Gado",0
"123598","Samkon Gado",0
"123599","Samkon Gado",-1
"123600","Samkon Gado",1
"122184","Sammy Morris",3
"122185","Sammy Morris",1
"122186","Sammy Morris",1
"122187","Sammy Morris",15
"122188","Sammy Morris",2
"122189","Sammy Morris",-2
"122190","Sammy Morris",0
"122191","Sammy Morris",2
"122192","Sammy Morris",6
"122193","Sammy Morris",12
"122194","Sammy Morris",-4
"122195","Sammy Morris",2
"122196","Sammy Morris",3
"122197","Sammy Morris",5
"122198","Sammy Morris",1
"122199","Sammy Morris",0
"122200","Sammy Morris",7
"122201","Sammy Morris",10
"122202","Sammy Morris",-2
"122203","Sammy Morris",3
"122204","Sammy Morris",0
"122205","Sammy Morris",3
"122206","Sammy Morris",0
"122207","Sammy Morris",3
"122208","Sammy Morris",6
"122209","Sammy Morris",5
"122210","Sammy Morris",3
"122211","Sammy Morris",3
"122212","Sammy Morris",19
"122213","Sammy Morris",2
"122214","Sammy Morris",3
"122215","Sammy Morris",5
"122216","Sammy Morris",1
"122217","Sammy Morris",6
"122218","Sammy Morris",3
"122219","Sammy Morris",8
"122220","Sammy Morris",4
"122221","Sammy Morris",0
"122222","Sammy Morris",7
"122223","Sammy Morris",1
"122224","Sammy Morris",7
"122225","Sammy Morris",10
"122226","Sammy Morris",-1
"122227","Sammy Morris",4
"122228","Sammy Morris",-1
"122229","Sammy Morris",4
"122230","Sammy Morris",17
"122231","Sammy Morris",4
"122232","Sammy Morris",10
"122233","Sammy Morris",1
"122234","Sammy Morris",4
"122235","Sammy Morris",7
"122236","Sammy Morris",5
"122237","Sammy Morris",-3
"122238","Sammy Morris",21
"122239","Sammy Morris",3
"122240","Sammy Morris",55
"122241","Sammy Morris",1
"122242","Sammy Morris",1
"122243","Sammy Morris",2
"122244","Sammy Morris",2
"122245","Sammy Morris",0
"122246","Sammy Morris",7
"122247","Sammy Morris",1
"122248","Sammy Morris",4
"122249","Sammy Morris",-2
"122250","Sammy Morris",2
"122251","Sammy Morris",6
"122252","Sammy Morris",-2
"122253","Sammy Morris",0
"122254","Sammy Morris",5
"122255","Sammy Morris",-5
"122256","Sammy Morris",3
"98555","Sammy Morris",2
"98556","Sammy Morris",2
"98557","Sammy Morris",3
"98558","Sammy Morris",4
"98559","Sammy Morris",1
"98560","Sammy Morris",9
"98561","Sammy Morris",0
"98562","Sammy Morris",-1
"98563","Sammy Morris",4
"98564","Sammy Morris",3
"98565","Sammy Morris",2
"98566","Sammy Morris",2
"98567","Sammy Morris",1
"98568","Sammy Morris",4
"98569","Sammy Morris",2
"98570","Sammy Morris",3
"98571","Sammy Morris",1
"98572","Sammy Morris",7
"98573","Sammy Morris",4
"98574","Sammy Morris",3
"95935","Sammy Morris",15
"95936","Sammy Morris",2
"95937","Sammy Morris",5
"95938","Sammy Morris",9
"95939","Sammy Morris",5
"95940","Sammy Morris",2
"95941","Sammy Morris",1
"95942","Sammy Morris",2
"95943","Sammy Morris",2
"95944","Sammy Morris",3
"95945","Sammy Morris",-1
"95946","Sammy Morris",8
"95947","Sammy Morris",3
"95948","Sammy Morris",2
"95949","Sammy Morris",9
"95950","Sammy Morris",2
"95951","Sammy Morris",7
"95952","Sammy Morris",-3
"95953","Sammy Morris",2
"95954","Sammy Morris",-9
"95955","Sammy Morris",8
"95956","Sammy Morris",0
"95957","Sammy Morris",0
"95958","Sammy Morris",3
"95959","Sammy Morris",5
"95960","Sammy Morris",11
"95961","Sammy Morris",3
"95962","Sammy Morris",2
"13564","Senorise Perry",12
"13565","Senorise Perry",-1
"13566","Senorise Perry",2
"13567","Senorise Perry",5
"13568","Senorise Perry",4
"13569","Senorise Perry",-2
"13570","Senorise Perry",5
"13571","Senorise Perry",5
"95736","Shane Vereen",4
"95737","Shane Vereen",2
"95738","Shane Vereen",-3
"95739","Shane Vereen",10
"95740","Shane Vereen",19
"95741","Shane Vereen",1
"95742","Shane Vereen",2
"95743","Shane Vereen",4
"95744","Shane Vereen",0
"95745","Shane Vereen",1
"95746","Shane Vereen",8
"95747","Shane Vereen",1
"95748","Shane Vereen",2
"95749","Shane Vereen",8
"95750","Shane Vereen",-2
"80949","Shane Vereen",0
"80950","Shane Vereen",1
"80951","Shane Vereen",14
"80952","Shane Vereen",1
"80953","Shane Vereen",2
"80954","Shane Vereen",4
"80955","Shane Vereen",16
"80956","Shane Vereen",8
"80957","Shane Vereen",3
"80958","Shane Vereen",1
"80959","Shane Vereen",1
"80960","Shane Vereen",14
"80961","Shane Vereen",6
"80962","Shane Vereen",-7
"80963","Shane Vereen",1
"80964","Shane Vereen",2
"80965","Shane Vereen",5
"80966","Shane Vereen",-4
"80967","Shane Vereen",5
"80968","Shane Vereen",0
"80969","Shane Vereen",2
"80970","Shane Vereen",2
"80971","Shane Vereen",8
"80972","Shane Vereen",13
"80973","Shane Vereen",3
"80974","Shane Vereen",-1
"80975","Shane Vereen",4
"80976","Shane Vereen",5
"80977","Shane Vereen",3
"80978","Shane Vereen",4
"80979","Shane Vereen",0
"80980","Shane Vereen",1
"80981","Shane Vereen",0
"80982","Shane Vereen",7
"80983","Shane Vereen",13
"80984","Shane Vereen",2
"80985","Shane Vereen",4
"80986","Shane Vereen",3
"80987","Shane Vereen",7
"80988","Shane Vereen",5
"80989","Shane Vereen",-3
"80990","Shane Vereen",2
"80991","Shane Vereen",2
"80992","Shane Vereen",4
"80993","Shane Vereen",2
"80994","Shane Vereen",8
"80995","Shane Vereen",4
"80996","Shane Vereen",1
"80997","Shane Vereen",9
"80998","Shane Vereen",4
"80999","Shane Vereen",2
"81000","Shane Vereen",11
"81001","Shane Vereen",7
"81002","Shane Vereen",2
"81003","Shane Vereen",9
"81004","Shane Vereen",5
"81005","Shane Vereen",2
"81006","Shane Vereen",5
"81007","Shane Vereen",3
"81008","Shane Vereen",2
"81009","Shane Vereen",8
"81010","Shane Vereen",4
"55732","Shane Vereen",7
"55733","Shane Vereen",21
"55734","Shane Vereen",3
"55735","Shane Vereen",20
"55736","Shane Vereen",5
"55737","Shane Vereen",2
"55738","Shane Vereen",0
"55739","Shane Vereen",0
"55740","Shane Vereen",0
"55741","Shane Vereen",19
"55742","Shane Vereen",1
"55743","Shane Vereen",2
"55744","Shane Vereen",6
"55745","Shane Vereen",15
"55746","Shane Vereen",7
"55747","Shane Vereen",4
"55748","Shane Vereen",3
"55749","Shane Vereen",3
"55750","Shane Vereen",1
"55751","Shane Vereen",3
"55752","Shane Vereen",1
"55753","Shane Vereen",0
"55754","Shane Vereen",2
"55755","Shane Vereen",6
"55756","Shane Vereen",8
"55757","Shane Vereen",8
"55758","Shane Vereen",2
"55759","Shane Vereen",2
"55760","Shane Vereen",-1
"55761","Shane Vereen",3
"55762","Shane Vereen",14
"55763","Shane Vereen",2
"55764","Shane Vereen",11
"55765","Shane Vereen",-3
"55766","Shane Vereen",0
"55767","Shane Vereen",3
"55768","Shane Vereen",6
"55769","Shane Vereen",0
"55770","Shane Vereen",7
"55771","Shane Vereen",6
"55772","Shane Vereen",4
"55773","Shane Vereen",2
"55774","Shane Vereen",7
"55775","Shane Vereen",-4
"45506","Shane Vereen",1
"45507","Shane Vereen",2
"45508","Shane Vereen",2
"45509","Shane Vereen",2
"45510","Shane Vereen",11
"45511","Shane Vereen",9
"45512","Shane Vereen",9
"45513","Shane Vereen",7
"45514","Shane Vereen",7
"45515","Shane Vereen",9
"45516","Shane Vereen",4
"45517","Shane Vereen",12
"45518","Shane Vereen",1
"45519","Shane Vereen",11
"45520","Shane Vereen",2
"45521","Shane Vereen",2
"45522","Shane Vereen",0
"45523","Shane Vereen",0
"45524","Shane Vereen",0
"45525","Shane Vereen",5
"45526","Shane Vereen",2
"45527","Shane Vereen",0
"45528","Shane Vereen",7
"45529","Shane Vereen",0
"45530","Shane Vereen",3
"45531","Shane Vereen",9
"45532","Shane Vereen",0
"45533","Shane Vereen",5
"45534","Shane Vereen",15
"45535","Shane Vereen",11
"45536","Shane Vereen",10
"45537","Shane Vereen",5
"45538","Shane Vereen",0
"45539","Shane Vereen",7
"45540","Shane Vereen",14
"45541","Shane Vereen",19
"45542","Shane Vereen",9
"45543","Shane Vereen",2
"45544","Shane Vereen",2
"45545","Shane Vereen",1
"45546","Shane Vereen",0
"45547","Shane Vereen",-1
"45548","Shane Vereen",4
"45549","Shane Vereen",17
"45550","Shane Vereen",6
"45551","Shane Vereen",4
"45552","Shane Vereen",6
"45553","Shane Vereen",3
"45554","Shane Vereen",1
"45555","Shane Vereen",6
"45556","Shane Vereen",-1
"45557","Shane Vereen",0
"45558","Shane Vereen",-3
"45559","Shane Vereen",4
"45560","Shane Vereen",7
"45561","Shane Vereen",1
"45562","Shane Vereen",11
"45563","Shane Vereen",0
"45564","Shane Vereen",3
"45565","Shane Vereen",6
"45566","Shane Vereen",0
"45567","Shane Vereen",1
"45568","Shane Vereen",4
"45569","Shane Vereen",2
"45570","Shane Vereen",5
"45571","Shane Vereen",-1
"45572","Shane Vereen",6
"45573","Shane Vereen",-3
"45574","Shane Vereen",9
"45575","Shane Vereen",0
"45576","Shane Vereen",18
"45577","Shane Vereen",-5
"45578","Shane Vereen",4
"45579","Shane Vereen",4
"45580","Shane Vereen",-3
"45581","Shane Vereen",9
"45582","Shane Vereen",0
"45583","Shane Vereen",3
"45584","Shane Vereen",0
"45585","Shane Vereen",2
"45586","Shane Vereen",3
"45587","Shane Vereen",1
"45588","Shane Vereen",1
"45589","Shane Vereen",-1
"45590","Shane Vereen",1
"45591","Shane Vereen",3
"45592","Shane Vereen",0
"45593","Shane Vereen",2
"45594","Shane Vereen",0
"45595","Shane Vereen",8
"45596","Shane Vereen",0
"45597","Shane Vereen",6
"45598","Shane Vereen",15
"45599","Shane Vereen",4
"45600","Shane Vereen",5
"45601","Shane Vereen",0
"45602","Shane Vereen",1
"35817","Shane Vereen",4
"35818","Shane Vereen",3
"35819","Shane Vereen",7
"35820","Shane Vereen",-2
"35821","Shane Vereen",-6
"35822","Shane Vereen",2
"35823","Shane Vereen",12
"35824","Shane Vereen",2
"35825","Shane Vereen",11
"35826","Shane Vereen",4
"35827","Shane Vereen",3
"35828","Shane Vereen",3
"35829","Shane Vereen",5
"35830","Shane Vereen",4
"35831","Shane Vereen",4
"35832","Shane Vereen",3
"35833","Shane Vereen",2
"35834","Shane Vereen",5
"35835","Shane Vereen",4
"35836","Shane Vereen",7
"35837","Shane Vereen",2
"35838","Shane Vereen",10
"35839","Shane Vereen",3
"35840","Shane Vereen",3
"35841","Shane Vereen",6
"35842","Shane Vereen",0
